"Station
[001]","Day
[002]","Priority #
[003]","Sub-Recipe ID
[004]","Sub-Recipe URL
[005]","Sub-Recipe Name
[006]","Ingredient ID
[007]","Ingredient Name
[008]","Trim %
[009]","Weight/Quantity
[010]","Unit
[011]","Prep Instructions
[012]"
Oven - 018,Wed,1,1374,https://eatbetterday.ca/admin/ingredients/1374,Salad Seed Topper Mix,,,,1.134,Kgs,"*First check old product.*
1) Mise ingredients.
2) Line a large with parchment paper. Combine all seeds with coconut oil, coconut sugar, and a pinch of cayenne pepper.
3) Use the rationale program.
4) Leave on trays to cool then place into grey bin."
,,,1374,,,1,Kirkland Signature Organic Virgin Coconut Oil (*),,0.038,Kgs,
,,,1374,,,67,Cane Sugar,,0.038,Kgs,
,,,1374,,,150,Trophy Foods Roasted Salted Sunflower Seeds,,0.378,Kgs,
,,,1374,,,155,Cayenne Powder,,0.008,Kgs,
,,,1374,,,174,Unsalted Pumpkin Seeds,,0.378,Kgs,
,,,1374,,,304,Sesame Seed Mix (Oven W),,0.151,Kgs,
,,,1374,,,951,Black Chia Seeds,,0.151,Kgs,
Oven - 018,Wed,1,1625,https://eatbetterday.ca/admin/ingredients/1625,Savory Garlic Granola Salad Topper,,,,8.040,Kgs,"1) Place all ingredients into a bowl and mix well.
2) Preheat the oven to 325.
3) Place granola mix on a sheet tray with parchment and place in oven for 10 minutes.
4) This is a new recipe so please check granola before the 10 mins is up to ensure it doesnt burn.
5) Portion into 2.5 oz containers ."
,,,1625,,,7,Olive Oil (Kirkland Signature),,0.684,Kgs,
,,,1625,,,149,Garlic Powder (Kasuku Brand),,0.086,Kgs,
,,,1625,,,150,Trophy Foods Roasted Salted Sunflower Seeds,,3.421,Kgs,
,,,1625,,,174,Unsalted Pumpkin Seeds,,1.882,Kgs,
,,,1625,,,304,Sesame Seed Mix (Oven W),,0.342,Kgs,
,,,1625,,,317,Lemon Pepper Spice,,0.068,Kgs,
,,,1625,,,950,GF Rolled Oats (Tootsi),,1.882,Kgs,
,,,1625,,,1338,Clubhouse Italian Seasoning,,0.411,Kgs,
Oven - 018,Wed,1,304,https://eatbetterday.ca/admin/ingredients/304,Sesame Seed Mix,,,,3.486,Kgs,"**CHECK FOR OLD STOCK FIRST**
1) Mix equal weights of black and white sesame seeds into a large storage container, make a large batch, and completely fill the jug.
2) Weigh and label."
,,,304,,,3,Black Sesame Seeds (*),,1.743,Kgs,
,,,304,,,19,White Sesame Seeds,,1.743,Kgs,
Oven - 018,Wed,1,851,https://eatbetterday.ca/admin/ingredients/851,Shawarma Rice Spice,,,,0.363,Kgs,"**CHECK FOR OLD STOCK FIRST**
1) If you do not have enough make a full batch.
2) Mise all ingredients in a container and mix well until incorporated.
3) Weigh and label then place on the house spice shelf."
,,,851,,,61,Ground Turmeric,,0.060,Kgs,
,,,851,,,147,Table Salt,,0.171,Kgs,
,,,851,,,148,Black Pepper,,0.020,Kgs,
,,,851,,,149,Garlic Powder (Kasuku Brand),,0.050,Kgs,
,,,851,,,158,Ground Cumin (QUALITY Brand),,0.030,Kgs,
,,,851,,,192,Ground Cinnamon,,0.030,Kgs,
Oven - 018,Wed,1,172,https://eatbetterday.ca/admin/ingredients/172,Simple Syrup,,,,1.159,Kgs,"1) Check the fridge first to see if there is any remaining from the pervious week. 2) 1:1 ratio, bring to a boil, heat slowly until the sugar has dissolved and the mixture thickens, remove from heat and cool. *Recipe makes extra.*"
,,,172,,,39,Water,,0.682,Kgs,
,,,172,,,67,Cane Sugar,,0.682,Kgs,
Oven - 018,Wed,1,1899,https://eatbetterday.ca/admin/ingredients/1899,Spiced Up Italian Seasoning,,,,0.601,Kgs,"CHECK FOR OLD STOCK FIRST.
1) If you do not have enough make a full batch.
2) Mise all ingredients in a container and mix well until incorporated.
3) Weigh and label then place on the house spice shelf."
,,,1899,,,149,Garlic Powder (Kasuku Brand),,0.187,Kgs,
,,,1899,,,1369,"Club House, Italiano, Signature Blends",,0.414,Kgs,
Oven - 018,Wed,1,2009,https://eatbetterday.ca/admin/ingredients/2009,Steamed Tempeh,,,,11.620,Kgs,"*** Defrost Tempeh before steaming. Can be partially frozen when defrosting***
1) Preheat the rational to max steam.
2) Place tempeh into perforated hotel pans 3kg of tempeh per pan.
3) Place in the rational on max steam for 5 mins.
4) Once done, let cool at room temp, then place into a gray bin, label, and place in the cooler in assigned area."
,,,2009,,,1985,Tempeh,,11.620,Kgs,
Oven - 018,Wed,1,1054,https://eatbetterday.ca/admin/ingredients/1054,Tropical Granola,,,,5.915,Kgs,"** Check granola bag stock to check and see if this needs to be made. (if you need to make granola for bags and toppers you can add the recipes together and make one large batch.) **
1) Place all dry ingredients into a grey bin EXEPT dried fruit and coconut smiles.
2) In a small pot place maple syrup, coconut oil, and cane sugar. Place the pot over medium heat until melted.
3) Pour the melted mixture into the bin with all dry ingredients. Mix until fully coated.
4) Then place onto a sheet tray with parchment paper.
5) If using large rationale click the note pad icon on the screen and hit Sprout granola.
6) Let cool on the rolling rack.
7) Receive, weigh and label.
8) If using reg. oven or small rationale.
9) Preheat the oven to 300F.
10) Bake your trays for 25-30 minutes."
,,,1054,,,1,Kirkland Signature Organic Virgin Coconut Oil (*),,0.360,Kgs,
,,,1054,,,147,Table Salt,,0.005,Kgs,
,,,1054,,,188,Kirkland Signature Organic Maple Syrup,,0.431,Kgs,
,,,1054,,,857,Ground Ginger,,0.002,Kgs,
,,,1054,,,950,GF Rolled Oats (Tootsi),,1.932,Kgs,
,,,1054,,,1055,Dehydrated Diced Pineapple,,1.088,Kgs,
,,,1054,,,1056,Dehydrated Diced Mango,,1.007,Kgs,
,,,1054,,,1058,Coconut Smiles,,0.628,Kgs,
,,,1054,,,1073,Blitzed Almonds (Oven W),,0.872,Kgs,
Oven - 018,Tue,2,850,https://eatbetterday.ca/admin/ingredients/850,Baked Shawarma Rice,,,,24.092,Kgs,"Use steam rice program + temperature probe. **Rinse rice before use**
1) Calculate how many hotel pans are needed by dividing the total dry amount by 2kg/pan. Add to each hotel pan: - 2 kg of rice. - 2 Tbsp shawarma spice mix + 1 green scoop of lemon juice - 2.2 kg water. **Max 2.3kg per pan. Do not add the water until you are ready to put it into the oven**
2) Be sure to mix the rice and water to ensure an even layer for cooking.
3) Put probe inro rice and put into oven
4) Rice should cook for about 20 mins, checking to ensure cooked.
5) Once cool fluff, scrap rice out and place it in a grey bin. Weigh + label."
,,,850,,,39,Water,,11.081,Kgs,
,,,850,,,49,Basmati Rice,,10.074,Kgs,
,,,850,,,109,Lemon Juice,,0.202,Kgs,
,,,850,,,851,Shawarma Rice Spice (Oven W),,0.363,Kgs,
Oven - 018,Tue,2,2691,https://eatbetterday.ca/admin/ingredients/2691,Carrot + Red Onion,,,,18.480,Kgs,"Pre-heat the oven to 350°F, 60% steam, Fan
1) Place all measured carrots and red onions into a grey bin. Add salt, black pepper, and canola oil according to the recipe quantities. Mix thoroughly in the grey bin until vegetables are evenly coated. (Do not mix in 1.5 kg batches.) Transfer the seasoned vegetables evenly onto perforated hotel pans. Do not overcrowd. Once the oven is pre-heated, place the pans in the oven and cook for 15 minutes. Vegetables should be tender but not mushy. If done, remove from oven. Allow vegetables to cool before transferring back into grey bins. Weigh and label with name, date, weight, and initials."
,,,2691,,,44,Canola Oil,,0.536,Kgs,
,,,2691,,,147,Table Salt,,0.036,Kgs,
,,,2691,,,148,Black Pepper,,0.018,Kgs,
,,,2691,,,864,4/5 Inch Diced Red Onion (Veg T),,12.010,Kgs,
,,,2691,,,2051,Half Moon Carrots (Veg T),,15.656,Kgs,
Oven - 018,Tue,2,1229,https://eatbetterday.ca/admin/ingredients/1229,Fajita Veg (Oven T),,,5%,23.462,Kgs,"1) Mise all ingredients.
2) Use rational oven on grilled vegetable setting. Select level 3 color, Time level 3 and add 2 minutes cook time.
3) Place all ingredients into a large grey bin, and mix well so the fajita marinade covers all the vegetables.
4) Place the vegetable mixture on a sheet tray with parchment paper. About 2-3kg per sheet.
5) Once its cooked remove from heat to cool down. Then let dry on trays overnight."
,,,1229,,,5,Punch Sliced Red Peppers (Veg T),,11.590,Kgs,
,,,1229,,,1228,Fajita Marinade (Sauce T),,4.939,Kgs,
,,,1229,,,1325,Thick Sliced Red Onions (Veg W),,8.969,Kgs,
,,,1229,,,1481,Punch Sliced Julienne Yellow Peppers (Veg T),,11.590,Kgs,
Oven - 018,Tue,2,2703,https://eatbetterday.ca/admin/ingredients/2703,Flash Roasted Sliced Red Peppers,,,,8.870,Kgs,"1) Pre-heat the oven using the program labelled: Flash Roasted Peppers select Dark and short, but turn the knob to increase time to 5 minutes. 2.) Add the canola oil to the amount of peppers needed, mix well to ensure even coating.
2) Place on trays with parchment in a single layer. Maximum 1.1kg per tray.
3) When the oven is ready, cook the peppers until they are slightly dark on the edges.
4) Remove from the oven and let stand on a rack and roll to cool.
5) Receive the peppers into a bin and weigh them. Label with the name, weight, date, and your initials."
,,,2703,,,5,Punch Sliced Red Peppers (Veg T),,15.768,Kgs,
,,,2703,,,44,Canola Oil,,0.394,Kgs,
Oven - 018,Tue,2,2584,https://eatbetterday.ca/admin/ingredients/2584,Grilled Peppers + Onions,,,,25.842,Kgs,"1) Pre-heat oven using the program labelled: Grilled Peppers + Onions.
2) Weigh out and mix all the peppers and onions together in a bin. Using a scoop, put 2 kg of the veg mixture in a bowl with 20g of canola oil and 1/2 teaspoon of salt and a 1/2 teaspoon of pepper, toss to mix and place on perforated hotel pans in a single layer.
3) Repeat the process until all of the veg is tray-ed up.
4) Place into the oven and let the program go until finished.
5) Place your hotel pans on trays on a rack and roll to allow them to cool a bit before placing them into the fridge.
6) Once completely cooled, receive into bins and label with name, weight, date and your initials."
,,,2584,,,44,Canola Oil,,0.350,Kgs,
,,,2584,,,147,Table Salt,,0.070,Kgs,
,,,2584,,,148,Black Pepper,,0.021,Kgs,
,,,2584,,,863,Diced Red Peppers 4/5 inch (Veg T),,21.940,Kgs,
,,,2584,,,1299,4/5 inch Diced Yellow Onions (Veg T),,12.247,Kgs,
Oven - 018,Tue,2,2721,https://eatbetterday.ca/admin/ingredients/2721,Grilled Red Peppers + Red Onions,,,,22.688,Kgs,"1) Pre-heat oven using the program labelled: Grilled Peppers + Onions.
2) Weigh out and mix all the peppers and onions together in a bin.
3) Place around 2-3 kg on tray.
4) Repeat the process until all of the veg is tray-ed up.
5) Place into the oven and let the program go until finished.
6) Place your trays on a rack and roll to allow them to cool a bit before placing them into the fridge.
7) Once completely cooled, receive into bins and label with name, weight, date and your initials."
,,,2721,,,44,Canola Oil,,0.432,Kgs,
,,,2721,,,1551,Diced Red Peppers 1/1 inch (Veg T),,21.780,Kgs,
,,,2721,,,1552,1/1 Inch Diced Red Onion (Veg T),,8.556,Kgs,
Oven - 018,Tue,2,2587,https://eatbetterday.ca/admin/ingredients/2587,HF Crumbled Roasted Tempeh,,,,9.945,Kgs,"1) Add the roasted tempeh to the hobart mixer and use whisk attachment to break up.
2) Whisk lightly until minced beef texture is achieved.
3) Place crumble in to bins and label with name, weight, date and your initials."
,,,2587,,,2580,HF Roasted Tempeh (Oven W),,9.945,Kgs,
Oven - 018,Tue,2,2685,https://eatbetterday.ca/admin/ingredients/2685,HF Roasted Carrot + Celery,,,,12.200,Kgs,"1) Pre-heat the oven on Combi 350F, 60% steam, Fan 4.
2) Combine 1.3kg mixture of carrot and celery into a bowl (doesn't matter how much of each as they will all be mixed together when receiving).
3) Toss with 20g of oil and a 1/4 teaspoon of salt, and 1/4 teaspoon of pepper.
4) Put the mixture on a perforated hotel pan and repeat until all your veg is in pans.
5) When the oven is ready, place the veg inside and cook or 15 minutes.
6) The carrots should be cooked but still tender, if so, remove from the oven to cool.
7) Once fully cooled, receive the veg into bins.
8) Weigh each container. Lid, label with the name, date, weight, and your initials."
,,,2685,,,44,Canola Oil,,0.495,Kgs,
,,,2685,,,102,(2171605) - Minced Garlic,,0.323,Kgs,
,,,2685,,,147,Table Salt,,0.065,Kgs,
,,,2685,,,148,Black Pepper,,0.022,Kgs,
,,,2685,,,391,Dried Thyme,,0.022,Kgs,
,,,2685,,,1299,4/5 inch Diced Yellow Onions (Veg T),,3.486,Kgs,
,,,2685,,,2051,Half Moon Carrots (Veg T),,5.272,Kgs,
,,,2685,,,2257,HF Sliced Celery (Veg T),,5.229,Kgs,
Oven - 018,Tue,2,547,https://eatbetterday.ca/admin/ingredients/547,Lime Infused Sticky Rice,,,,29.960,Kgs,"ingredients (per batch / 4"" pan): Rice – 2 kg Lime leaves – 6–7 pieces Boiling water – 2.2 kg Instructions:
1) Preheat the red oven to 400°F.
2) Weigh out the rice into blue strainer bins. Wash thoroughly and drain.
3) Fill the steam kettle with water and bring it to a boil.
4) Divide the total dry rice by 2 kg/pan to determine how many hotel pans are required.
5) For each 4"" hotel pan, add 2 kg rice, 6–7 lime leaves, and 2.2 kg boiling water. Mix gently with a spatula to ensure an even layer.
6) If the remaining rice for the final pan is over 1 kg, make another full pan. If the remaining rice is under 1 kg, split it evenly among the pans. Maximum per pan is 2.3 kg.
7) Wrap each pan tightly with aluminum foil and place in the oven. Bake for about 20 minutes, checking to ensure rice is cooked.
8) Remove pans from the oven. Wait until the rice is cool enough to handle. Remove lime leaves and fluff rice in the pan.
9) Gather scales, white scoops with grey bottoms, rinse cups, and baking sheets lined with parchment. Portion rice into balls weighing 135–140 g each. Place rice balls on parchment trays in a 5x7 layout.
10) Once trays are filled, wrap tightly with plastic wrap and place in the fridge."
,,,547,,,39,Water,,24.529,Kgs,
,,,547,,,104,Frozen Lime Leaves,,0.263,Kgs,
,,,547,,,349,White Calrose Rice,,14.892,Kgs,
Oven - 018,Tue,2,619,https://eatbetterday.ca/admin/ingredients/619,Lime Rice Balls,,,,214.000,un,"1) Once the rice has cooled to room temperature, Remove lime leaves, scoop with a white scoop into balls onto a parchment-lined baking sheet.
2) Rice balls should weigh 135-140 grams.
3) Once a tray is finished wrap tightly with surround wrap -Record final number of balls made in the master list"
,,,619,,,547,Lime Infused Sticky Rice (Oven T),,29.960,Kgs,
Oven - 018,Tue,2,890,https://eatbetterday.ca/admin/ingredients/890,Mexi Spiced Rice (Oven T),,,5%,14.556,Kgs,"1) Refer to the starch guide.
2) Mix ingredients well before baking -edited Apr. 23"
,,,890,,,39,Water,,7.141,Kgs,
,,,890,,,49,Basmati Rice,,6.492,Kgs,
,,,890,,,689,Burrito Spice (Oven W),,0.162,Kgs,
Oven - 018,Tue,2,965,https://eatbetterday.ca/admin/ingredients/965,Oven Baked Tri Colored Quinoa,,,,30.527,Kgs,"Preheat the rationale by clicking the notepad and selecting ‘Quinoa’ preset. Calculate how many hotel pans are needed by dividing the total dry amount by 2kg/pan * max 2.3kg per pan. Do not add the water until you are ready to put it into the oven Add: 2 kg of tri-color quinoa to each hotel pan. 2 kg water. 2 Tbsp Soup base. Be sure to mix the quinoa and water to ensure an even layer for cooking. *Put them in the oven! Quinoa should cook for 30-35 mins. Once cooked, pull from oven and cover with tin foil or tray and let steam for 5 mins. Then take the tin foil off and allow the quinoa to cool completely. (Don't leave it out long after cooled or it will dry out ) Once cool fluff, scrap rice out and place it in a grey bin. Weigh + label."
,,,965,,,39,Water,,21.540,Kgs,
,,,965,,,915,Tri-Color Quinoa,,14.558,Kgs,
,,,965,,,964,Veg Soup Base (Tootsi Brand),,0.303,Kgs,
Oven - 018,Tue,2,1582,https://eatbetterday.ca/admin/ingredients/1582,Plain Basmati Rice .4,,,,57.741,Kgs,"Use steam rice program + temperature probe. * Rinse rice before use. * max 2.3kg per pan * Do not add the water until you are ready to put it into the oven
1) Calculate how many hotel pans are needed by dividing the total dry amount by 2kg/pan. Add to each hotel pan: 2 kg of rice. 2.2 kg water.
2) Be sure to mix the rice and water to ensure an even layer for cooking.
3) Put probe into rice and put into oven *Rice should cook for about 20 mins, checking to ensure cooked.
4) Once cool fluff and place in a grey bin. Weigh + label."
,,,1582,,,39,Water,,36.896,Kgs,
,,,1582,,,49,Basmati Rice,,24.598,Kgs,
Oven - 018,Tue,2,1934,https://eatbetterday.ca/admin/ingredients/1934,Roasted Medium Diced BBQ Yams,,,,12.840,Kgs,"1) Roast yams following roasted yam spec.
2) Divide spice my by trays."
,,,1934,,,891,Medium Diced Yam (Veg T),,20.287,Kgs,
,,,1934,,,1410,BBQ Spice (Oven W),,0.610,Kgs,
Oven - 018,Tue,2,2043,https://eatbetterday.ca/admin/ingredients/2043,Steamed Whole Green Beans,,,,15.938,Kgs,"1) Preheat the rational to 100% steam.
2) Place 1kg per pan of Frozen Whole Beans in a perforated hotel pan.
3) Cook for 2 minutes.
4) Remove from heat place in a blue strainer. Poor cold water over the beans to stop to cooking process.
5) Lets the beans drip dry in blue bin with grey lid underneath.
6) Weigh and label."
,,,2043,,,845,(1051716) - Whole Frozen Green Bean,,17.324,Kgs,
Oven - 018,Tue,2,620,https://eatbetterday.ca/admin/ingredients/620,Sticky Rice Balls,,,,631.000,un,"1) Set up station with the white scoop, a scale with plastic wrap on it and a container of hot water.
2) Scoop rice with WHITE SCOOP into balls onto the parchment-lined baking sheets. Better do this when rice still warm, because if it is will cold will be pretty hard to ball.
3) Scoop and weigh each ball, making sure one ball is 140g. (use the container of water in-between to prevent rice sticking to the scoop)
4) Place rice balls 5 portions vertically by 7 portions horizontally. Slightly press them. Total 35 portions per tray.
5) Once a tray is filled, immediately cover the full tray with plastic wrap. Wrap tight to ensure the rice does not dry out.
6) Make label and put in fridge."
,,,620,,,351,White Calrose Rice (Oven T),,88.340,Kgs,
Oven - 018,Tue,2,540,https://eatbetterday.ca/admin/ingredients/540,Turmeric Medium Rice Noodles,,,,62.900,Kgs,"1) Fill a pot with boiling water and bring to a boil.
2) Place a blue strainer bin inside of a gray bin, then empty the packs of rice noodles into the blue strainer bins. 2.5 kgs per blue strainer bin.
3) On top of the noodles add, 1/4 cup of turmeric and 104g of soy sauce per blue strainer bin.
4) Pouring the boiling water from the pot until the noodles are covered, lightly stirring the noodles to break them from the clusters.
5) Let the noodles soak for 10 minutes then check to see if they have cooked thru.
6) While the noodles soak, prepare two pails of cold tap water to pour over the noodles to flash cool them.
7) Once cooked, put under tap cold water to flash cool them. This should bring the noodles down to just above room temp. Put oil on the noodles and mix so they dont stick.
8) Weight and label."
,,,540,,,18,(1427356) - Kikkoman Tamari Soy Sauce,,5.422,Kgs,
,,,540,,,47,Rice Noodle (M),,21.690,Kgs,
,,,540,,,61,Ground Turmeric,,4.338,Kgs,
Oven - 018,Tue,2,1935,https://eatbetterday.ca/admin/ingredients/1935,Universal Medium Diced Roasted Yam,,,,29.235,Kgs,"1) Place 3kg of yams at a time in a bowl and add 1 tbs of salt, 2 tsp of black pepper, and 40g of canola oil and toss. Rotate through until all product is prepped.
2) Lay your yams on to a parchment lined baking tray and spread out evenly.
3) Go to the large rationale and click the notepad icon, and select -roasted yam and pot- setting.
4) Once cooked place on rack and roll, uncovered to cool.
5) Receive, weigh and label. If using the oven or sm rationale.
6) Preheat oven to 450F.
7) Cook for 40-50 mins.
8) Once cooked place on rack and roll, uncovered to cool.
9) Receive, weigh and label."
